07-12-2018 13:05:08.735,GSR,505128
07-12-2018 13:05:08.839,GSR,533513
07-12-2018 13:05:08.944,GSR,548888
07-12-2018 13:05:09.049,GSR,767692
07-12-2018 13:05:09.154,GSR,0
07-12-2018 13:05:09.259,GSR,870434
07-12-2018 13:05:09.363,GSR,833333
07-12-2018 13:05:09.468,GSR,799200
07-12-2018 13:05:09.573,GSR,767692
07-12-2018 13:05:09.678,GSR,738518
07-12-2018 13:05:09.783,GSR,686206
07-12-2018 13:05:09.888,GSR,662666
07-12-2018 13:05:09.992,GSR,662666
07-12-2018 13:05:10.097,GSR,0
07-12-2018 13:05:10.202,GSR,0
07-12-2018 13:05:10.307,GSR,640645
07-12-2018 13:05:10.412,GSR,662666
07-12-2018 13:05:10.517,GSR,662666
07-12-2018 13:05:10.621,GSR,662666
07-12-2018 13:05:10.726,GSR,662666
07-12-2018 13:05:10.831,GSR,662666
07-12-2018 13:05:10.936,GSR,662666
07-12-2018 13:05:11.041,GSR,662666
07-12-2018 13:05:11.146,GSR,640645
07-12-2018 13:05:11.250,GSR,640645
07-12-2018 13:05:11.355,GSR,640645
07-12-2018 13:05:11.460,GSR,640645
07-12-2018 13:05:11.565,GSR,640645
07-12-2018 13:05:11.670,GSR,640645
07-12-2018 13:05:11.775,GSR,620000
07-12-2018 13:05:11.879,GSR,620000
07-12-2018 13:05:11.984,GSR,600606
07-12-2018 13:05:12.089,GSR,582352
07-12-2018 13:05:12.194,GSR,533513
07-12-2018 13:05:12.299,GSR,533513
07-12-2018 13:05:12.404,GSR,518947
07-12-2018 13:05:12.508,GSR,518947
07-12-2018 13:05:12.613,GSR,565142
07-12-2018 13:05:12.718,GSR,565142
07-12-2018 13:05:12.823,GSR,582352
07-12-2018 13:05:12.928,GSR,0
07-12-2018 13:05:13.033,GSR,0
07-12-2018 13:07:46.927,GSR,0
07-12-2018 13:07:47.016,GSR,1555384
07-12-2018 13:07:47.119,GSR,1555384
07-12-2018 13:07:47.223,GSR,1555384
07-12-2018 13:07:47.326,GSR,1555384
07-12-2018 13:07:47.429,GSR,1555384
07-12-2018 13:07:47.532,GSR,1555384
07-12-2018 13:07:47.638,GSR,1555384
07-12-2018 13:07:47.743,GSR,1555384
07-12-2018 13:07:47.847,GSR,1555384
07-12-2018 13:07:47.952,GSR,1555384
07-12-2018 13:07:48.057,GSR,1555384
07-12-2018 13:07:48.162,GSR,1555384
07-12-2018 13:07:48.267,GSR,1555384
07-12-2018 13:07:48.371,GSR,1555384
07-12-2018 13:07:48.476,GSR,1555384
07-12-2018 13:07:48.581,GSR,1555384
07-12-2018 13:07:48.686,GSR,1555384
07-12-2018 13:07:48.791,GSR,1555384
07-12-2018 13:07:48.896,GSR,1555384
07-12-2018 13:07:49.000,GSR,1555384
07-12-2018 13:07:49.105,GSR,1555384
07-12-2018 13:07:49.210,GSR,1555384
07-12-2018 13:07:49.315,GSR,1555384
07-12-2018 13:07:49.420,GSR,1555384
07-12-2018 13:07:49.525,GSR,1555384
07-12-2018 13:07:49.630,GSR,1555384
07-12-2018 13:07:49.734,GSR,1555384
07-12-2018 13:07:49.839,GSR,1555384
07-12-2018 13:07:49.944,GSR,1555384
07-12-2018 13:07:50.049,GSR,1555384
07-12-2018 13:07:50.154,GSR,0
07-12-2018 13:07:50.259,GSR,0
07-12-2018 13:07:50.364,GSR,0
07-12-2018 13:07:50.468,GSR,0
07-12-2018 13:07:50.573,GSR,1555384
07-12-2018 13:07:50.678,GSR,1555384
07-12-2018 13:07:50.783,GSR,1555384
07-12-2018 13:08:32.172,GSR,0
07-12-2018 13:08:32.261,GSR,1555384
07-12-2018 13:08:32.363,GSR,1555384
07-12-2018 13:08:32.467,GSR,1555384
07-12-2018 13:08:32.570,GSR,1555384
07-12-2018 13:08:32.673,GSR,1555384
07-12-2018 13:08:32.777,GSR,1555384
07-12-2018 13:08:32.880,GSR,1555384
07-12-2018 13:08:32.985,GSR,1555384
07-12-2018 13:08:33.090,GSR,1555384
07-12-2018 13:08:33.195,GSR,1555384
07-12-2018 13:08:33.300,GSR,1555384
07-12-2018 13:09:46.538,GSR,0
07-12-2018 13:09:46.627,GSR,1555384
07-12-2018 13:09:46.730,GSR,1555384
07-12-2018 13:09:46.833,GSR,1555384
07-12-2018 13:09:46.936,GSR,1555384
07-12-2018 13:09:47.039,GSR,1555384
07-12-2018 13:09:47.143,GSR,1555384
07-12-2018 13:10:07.762,GSR,0
07-12-2018 13:10:07.851,GSR,1555384
07-12-2018 13:10:07.954,GSR,1555384
07-12-2018 13:10:08.057,GSR,1555384
07-12-2018 13:10:08.161,GSR,1555384
07-12-2018 13:10:08.264,GSR,1555384
07-12-2018 13:10:08.367,GSR,1555384
07-12-2018 13:10:08.472,GSR,1555384
07-12-2018 13:10:08.577,GSR,1555384
07-12-2018 13:10:08.682,GSR,1555384
07-12-2018 13:10:08.787,GSR,1555384
07-12-2018 13:10:08.892,GSR,1555384
07-12-2018 13:10:08.997,GSR,1555384
07-12-2018 13:10:09.102,GSR,1555384
07-12-2018 13:10:09.206,GSR,1555384
07-12-2018 13:10:09.311,GSR,1555384
07-12-2018 13:10:09.416,GSR,1555384
07-12-2018 13:10:09.521,GSR,0
07-12-2018 13:10:09.626,GSR,0
07-12-2018 13:10:09.731,GSR,1555384
07-12-2018 13:10:09.836,GSR,0
07-12-2018 13:10:09.941,GSR,0
07-12-2018 13:10:10.046,GSR,0
07-12-2018 13:10:10.150,GSR,0
07-12-2018 13:10:10.255,GSR,0
07-12-2018 13:10:10.360,GSR,1555384
07-12-2018 13:10:10.465,GSR,0
07-12-2018 13:10:10.569,GSR,1555384
07-12-2018 13:10:10.674,GSR,1555384
07-12-2018 13:10:10.779,GSR,1555384
07-12-2018 13:10:10.884,GSR,1555384
07-12-2018 13:10:10.989,GSR,1555384
07-12-2018 13:10:11.094,GSR,1555384
07-12-2018 13:10:11.199,GSR,1555384
07-12-2018 13:10:11.303,GSR,1555384
07-12-2018 13:10:11.409,GSR,1555384
07-12-2018 13:10:11.514,GSR,1555384
07-12-2018 13:10:11.618,GSR,1555384
07-12-2018 13:10:11.723,GSR,1555384
07-12-2018 13:10:11.828,GSR,1555384
07-12-2018 13:10:11.933,GSR,1555384
07-12-2018 13:10:12.038,GSR,1555384
07-12-2018 13:10:12.142,GSR,1555384
07-12-2018 13:10:12.247,GSR,1555384
07-12-2018 13:10:12.352,GSR,1555384
07-12-2018 13:10:12.457,GSR,1555384
07-12-2018 13:10:12.562,GSR,1555384
07-12-2018 13:10:12.666,GSR,1555384
07-12-2018 13:10:32.333,GSR,0
07-12-2018 13:10:32.423,GSR,1555384
07-12-2018 13:10:32.525,GSR,1555384
07-12-2018 13:10:32.629,GSR,1555384
07-12-2018 13:10:32.734,GSR,1555384
07-12-2018 13:10:32.839,GSR,1555384
07-12-2018 13:10:32.944,GSR,1555384
07-12-2018 13:10:33.048,GSR,1555384
07-12-2018 13:10:33.153,GSR,1555384
07-12-2018 13:10:37.536,GSR,0
07-12-2018 13:10:37.625,GSR,1555384
07-12-2018 13:10:37.727,GSR,1555384
07-12-2018 13:10:37.831,GSR,1555384
07-12-2018 13:10:37.934,GSR,1555384
07-12-2018 13:10:38.037,GSR,1555384
07-12-2018 13:10:38.140,GSR,1555384
07-12-2018 13:10:38.244,GSR,1555384
